DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2022-07-19 23:00:00,968175.0,962675.0,962675.0,20220900,20221200,20221200
2022-07-20 23:00:00,968175.0,962675.0,962675.0,20220900,20221200,20221200
2022-07-21 23:00:00,968175.0,962675.0,962675.0,20220900,20221200,20221200
2022-07-22 23:00:00,968175.0,962675.0,962675.0,20220900,20221200,20221200
2022-07-25 23:00:00,968175.0,962675.0,962675.0,20220900,20221200,20221200
2022-07-26 23:00:00,966675.0,962650.0,962650.0,20220900,20221200,20221200
2022-07-27 23:00:00,966675.0,962650.0,962650.0,20220900,20221200,20221200
2022-07-28 23:00:00,967825.0,964150.0,964150.0,20220900,20221200,20221200
2022-07-29 23:00:00,967825.0,964150.0,964150.0,20220900,20221200,20221200
2022-08-01 23:00:00,967825.0,964150.0,964150.0,20220900,20221200,20221200
2022-08-02 23:00:00,967825.0,964150.0,964150.0,20220900,20221200,20221200
2022-08-03 23:00:00,967825.0,964150.0,964150.0,20220900,20221200,20221200
2022-08-04 23:00:00,967175.0,962600.0,962600.0,20220900,20221200,20221200
2022-08-05 23:00:00,966025.0,960650.0,960650.0,20220900,20221200,20221200
2022-08-08 23:00:00,966125.0,960800.0,960800.0,20220900,20221200,20221200
2022-08-09 23:00:00,966175.0,960500.0,960500.0,20220900,20221200,20221200
2022-08-10 23:00:00,966975.0,961150.0,961150.0,20220900,20221200,20221200
2022-08-11 23:00:00,967025.0,961100.0,961100.0,20220900,20221200,20221200
2022-08-12 23:00:00,966975.0,961100.0,961100.0,20220900,20221200,20221200
2022-08-15 23:00:00,967175.0,961450.0,961450.0,20220900,20221200,20221200
2022-08-16 23:00:00,967175.0,961450.0,961450.0,20220900,20221200,20221200
2022-08-17 23:00:00,967175.0,961450.0,961450.0,20220900,20221200,20221200
2022-08-18 23:00:00,967275.0,961300.0,961300.0,20220900,20221200,20221200
2022-08-19 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-22 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-23 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-24 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-25 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-26 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-29 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-30 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-08-31 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-01 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-02 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-06 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-07 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-08 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-09 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-12 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-13 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-14 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-15 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-16 23:00:00,967275.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-19 23:00:00,966458.0,961200.0,961200.0,20220900,20221200,20221200
2022-09-20 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-21 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-22 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-23 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-26 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-27 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-28 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-29 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-09-30 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-03 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-04 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-05 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-06 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-07 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-10 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-11 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-12 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-13 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-14 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-17 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-18 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-19 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-20 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-21 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-24 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-25 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-26 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-27 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-28 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-10-31 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-01 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-02 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-03 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-04 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-07 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-08 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-09 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-10 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-11 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-14 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-15 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-16 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-17 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-18 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-21 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-22 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-23 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-25 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-28 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-29 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-11-30 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-01 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-02 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-05 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-06 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-07 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-08 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-09 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-12 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-13 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-14 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-15 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-16 23:00:00,961200.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-19 23:00:00,953984.0,960975.0,960975.0,20221200,20230300,20230300
2022-12-20 23:00:00,960975.0,961750.0,961750.0,20230300,20230600,20230600
2022-12-21 23:00:00,960975.0,961750.0,961750.0,20230300,20230600,20230600
2022-12-22 23:00:00,960975.0,961750.0,961750.0,20230300,20230600,20230600
2022-12-23 23:00:00,960975.0,961750.0,961750.0,20230300,20230600,20230600
2022-12-27 23:00:00,960975.0,961750.0,961750.0,20230300,20230600,20230600
2022-12-28 23:00:00,960975.0,961750.0,961750.0,20230300,20230600,20230600
